ParentItemCode,ParentThickness2,ParentLength,ChildItemCode,ChildThickness2,ChildLength,ParentQty,ProcessCode,Main_Material
|0200226117|28.60|0.00|2.000|0.000,0.0,6044.0,|0101021400|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200226117|25.40|0.00|1.600|0.000,0.0,5775.0,|0101021400|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200226117|25.40|0.00|1.600|0.000,0.0,6052.0,|0101021400|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200226339|40.00|20.00|1.600|0.000,0.0,428.0,|0200226339|40.00|20.00|1.600|0.000,0.0,6098.0,14.0,CM,
|0200226010|22.20|0.00|2.000|0.000,0.0,757.0,|0200226010|22.20|0.00|2.000|0.000,0.0,758.5,1.0,TO,
|0200220126|42.70|0.00|3.500|0.000,0.0,5938.0,|0101021900|0.00|0.00|0.000|127.000,3.5,0.0,1.0,CO,
|0200220126|42.70|0.00|3.500|0.000,0.0,5894.0,|0101021900|0.00|0.00|0.000|127.000,3.5,0.0,1.0,CO,
|0200220126|42.70|0.00|3.500|0.000,0.0,5962.0,|0101021900|0.00|0.00|0.000|127.000,3.5,0.0,1.0,CO,
|0200226240|22.20|0.00|1.600|0.000,0.0,348.0,|0200226240|22.20|0.00|1.600|0.000,0.0,6029.0,17.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,433.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6149.0,14.0,CT,
|0200220139|60.50|0.00|2.000|0.000,0.0,1061.5,|0200220139|60.50|0.00|2.000|0.000,0.0,5360.0,5.0,CT,
|0200220139|60.50|0.00|2.000|0.000,0.0,1060.0,|0200220139|60.50|0.00|2.000|0.000,0.0,1061.5,1.0,TO,
|0200220139|22.20|0.00|2.000|0.000,0.0,379.0,|0200220139|22.20|0.00|2.000|0.000,0.0,5758.0,15.0,CT,
|0200220139|22.20|0.00|2.000|0.000,0.0,353.0,|0200220139|22.20|0.00|2.000|0.000,0.0,5723.0,16.0,CM,
|0200220139|22.20|0.00|2.000|0.000,0.0,366.0,|0200220139|22.20|0.00|2.000|0.000,0.0,5931.0,16.0,CM,
|0200220139|25.40|0.00|1.600|0.000,0.0,845.0,|0200220139|25.40|0.00|1.600|0.000,0.0,5974.0,7.0,CM,
|0200220139|25.40|0.00|1.600|0.000,0.0,5974.0,|0101022000|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200220810|19.10|0.00|1.600|0.000,0.0,5919.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200220810|19.10|0.00|1.600|0.000,0.0,450.0,|0200220810|19.10|0.00|1.600|0.000,0.0,5919.0,13.0,CM,
|0200220810|38.10|0.00|2.600|0.000,0.0,476.2,|0200220810|38.10|0.00|2.600|0.000,0.0,6260.0,13.0,CM,
|0200220810|38.10|0.00|2.600|0.000,0.0,687.7,|0200220810|38.10|0.00|2.600|0.000,0.0,6260.0,9.0,CM,
|0200220800|19.10|0.00|1.200|0.000,0.0,520.0,|0200230841|19.10|0.00|1.200|0.000,0.0,5353.0,10.0,CM,
|0200230841|25.40|0.00|1.200|0.000,0.0,680.0,|0200230841|25.40|0.00|1.200|0.000,0.0,6181.0,9.0,CM,
|0200230841|25.40|0.00|1.200|0.000,0.0,742.0,|0200230841|25.40|0.00|1.200|0.000,0.0,5995.0,8.0,CM,
|0200230120|38.10|0.00|1.200|0.000,0.0,5450.0,|0101030100|0.00|0.00|0.000|119.000,1.2,0.0,1.0,CO,
|0200226240|19.10|0.00|1.600|0.000,0.0,380.0,|0200226240|19.10|0.00|1.600|0.000,0.0,5791.0,15.0,CT,
|0200226240|28.60|0.00|2.300|0.000,0.0,268.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6059.0,22.0,CT,
|0200226117|38.10|0.00|1.800|0.000,0.0,5331.0,|0101021400|0.00|0.00|0.000|117.500,1.8,0.0,1.0,CO,
|0200226117|38.10|0.00|1.800|0.000,0.0,1320.0,|0200226117|38.10|0.00|1.800|0.000,0.0,5331.0,4.0,CM,
|0200220139|38.10|0.00|2.300|0.000,0.0,5845.0,|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,1.0,CO,
|0200226240|35.00|0.00|2.600|0.000,0.0,938.0,|0200226240|35.00|0.00|2.600|0.000,0.0,5713.0,6.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,5713.0,|0101022500|0.00|0.00|0.000|105.500,2.6,0.0,1.0,CO,
|0200230742|25.00|55.00|1.600|0.000,0.0,5780.0,|0101031200|0.00|0.00|0.000|156.000,1.6,0.0,1.0,CO,
|0200230742|25.00|55.00|1.600|0.000,0.0,5768.0,|0101031200|0.00|0.00|0.000|156.000,1.6,0.0,1.0,CO,
|0200220139|28.60|0.00|2.300|0.000,0.0,139.0,|0200220139|28.60|0.00|2.300|0.000,0.0,5751.0,40.0,CT,
|0200226117|28.60|0.00|2.000|0.000,0.0,326.0,|0200226117|28.60|0.00|2.000|0.000,0.0,6001.0,18.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,389.0,|0200226240|25.40|0.00|2.300|0.000,0.0,5926.0,15.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,523.0,|0200226240|25.40|0.00|2.300|0.000,0.0,5828.0,11.0,CT,
|0200220126|42.70|0.00|3.500|0.000,0.0,6048.0,|0101021900|0.00|0.00|0.000|127.000,3.5,0.0,1.0,CO,
|0200220126|42.70|0.00|3.500|0.000,0.0,262.5,|0200220126|42.70|0.00|3.500|0.000,0.0,5894.0,22.0,CT,
|0200220126|42.70|0.00|3.500|0.000,0.0,261.0,|0200220126|42.70|0.00|3.500|0.000,0.0,262.5,1.0,TO,
|0200220139|25.40|0.00|1.600|0.000,0.0,458.0,|0200220139|25.40|0.00|1.600|0.000,0.0,6037.0,13.0,CM,
|0200220126|42.70|0.00|3.500|0.000,0.0,263.0,|0200220126|42.70|0.00|3.500|0.000,0.0,264.5,1.0,TO,
|0200220126|42.70|0.00|3.500|0.000,0.0,199.0,|0200220126|42.70|0.00|3.500|0.000,0.0,200.5,1.0,TO,
|0200226010|60.50|0.00|2.300|0.000,0.0,744.4,|0200226010|60.50|0.00|2.300|0.000,0.0,6019.0,8.0,CM,
|0200220810|60.50|0.00|2.000|0.000,0.0,1036.0,|0200220810|60.50|0.00|2.000|0.000,0.0,5233.0,5.0,CM,
|0200226117|45.00|0.00|2.300|0.000,0.0,1195.0,|0200226117|45.00|0.00|2.300|0.000,0.0,6028.0,5.0,CM,
|0200220810|48.60|0.00|3.200|0.000,0.0,701.0,|0200220810|48.60|0.00|3.200|0.000,0.0,5667.0,8.0,CM,
|0200220139|22.20|0.00|2.000|0.000,0.0,379.0,|0200220139|22.20|0.00|2.000|0.000,0.0,5758.0,15.0,CM,
|0200220126|42.70|0.00|3.500|0.000,0.0,264.5,|0200220126|42.70|0.00|3.500|0.000,0.0,5938.0,22.0,CT,
|0200262901|22.20|0.00|1.200|0.000,0.0,485.0,|0200262901|22.20|0.00|1.200|0.000,0.0,5917.0,12.0,CM,
|0200230841|19.10|0.00|1.200|0.000,0.0,520.0,|0200230841|19.10|0.00|1.200|0.000,0.0,5353.0,10.0,CM,
|0200220139|42.70|0.00|2.000|0.000,0.0,214.0,|0200220139|42.70|0.00|2.000|0.000,0.0,6135.0,28.0,CT,
|0200220139|34.00|0.00|2.600|0.000,0.0,248.5,|0200220139|34.00|0.00|2.600|0.000,0.0,6121.0,24.0,CT,
|0200220139|34.00|0.00|2.600|0.000,0.0,247.0,|0200220139|34.00|0.00|2.600|0.000,0.0,248.5,1.0,TO,
|0200220139|15.90|0.00|1.600|0.000,0.0,68.4,|0200220139|15.90|0.00|1.600|0.000,0.0,6000.0,82.0,CT,
|0200220810|38.10|0.00|2.600|0.000,0.0,6260.0,|0101021700|0.00|0.00|0.000|115.000,2.6,0.0,1.0,CO,
|0200220139|15.90|0.00|1.600|0.000,0.0,133.0,|0200220139|15.90|0.00|1.600|0.000,0.0,6000.0,43.0,CT,
|0200226339|40.00|20.00|2.300|0.000,0.0,5353.0,|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,1.0,CO,
|0200226339|40.00|20.00|2.300|0.000,0.0,5408.0,|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,1.0,CO,
|0200226339|40.00|20.00|1.600|0.000,0.0,6500.0,|0101022000|0.00|0.00|0.000|116.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|1.600|0.000,0.0,5641.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220139|29.40|0.00|3.200|0.000,0.0,41.0,|0200220139|29.40|0.00|3.200|0.000,0.0,42.5,1.0,TO,
|0200220139|29.40|0.00|3.200|0.000,0.0,6171.0,|0101022000|0.00|0.00|0.000|87.000,3.2,0.0,1.0,CO,
|0200220810|19.10|0.00|1.600|0.000,0.0,636.5,|0200220810|19.10|0.00|1.600|0.000,0.0,5790.0,9.0,CM,
|0200220810|19.10|0.00|1.600|0.000,0.0,5790.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226240|35.00|0.00|2.600|0.000,0.0,1040.0,|0200226240|35.00|0.00|2.600|0.000,0.0,5713.0,5.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,418.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6111.0,14.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,400.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6177.0,15.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,337.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6177.0,18.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,450.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6111.0,13.0,CM,
|0200220139|60.50|0.00|2.000|0.000,0.0,1021.5,|0200220139|60.50|0.00|2.000|0.000,0.0,5160.0,5.0,CT,
|0200220139|60.50|0.00|2.000|0.000,0.0,1020.0,|0200220139|60.50|0.00|2.000|0.000,0.0,1021.5,1.0,TO,
|0200220103|13.80|0.00|1.600|0.000,0.0,120.0,|0200220103|13.80|0.00|1.600|0.000,0.0,4525.0,36.0,CT,
|0200220139|25.40|0.00|1.600|0.000,0.0,406.0,|0200220139|25.40|0.00|1.600|0.000,0.0,6163.0,15.0,CM,
|0200220139|28.60|0.00|2.600|0.000,0.0,177.5,|0200220139|28.60|0.00|2.600|0.000,0.0,5506.0,30.0,CT,
|0200220139|28.60|0.00|2.600|0.000,0.0,176.0,|0200220139|28.60|0.00|2.600|0.000,0.0,177.5,1.0,TO,
|0200226339|40.00|20.00|1.600|0.000,0.0,702.0,|0200226339|40.00|20.00|1.600|0.000,0.0,6500.0,9.0,CM,
|0200226117|45.00|0.00|2.300|0.000,0.0,1260.0,|0200226117|45.00|0.00|2.300|0.000,0.0,6353.0,5.0,CM,
|0200226339|50.00|30.00|1.600|0.000,0.0,5850.0,|0101031200|0.00|0.00|0.000|157.000,1.6,0.0,1.0,CO,
|0200226339|50.00|30.00|1.600|0.000,0.0,6140.0,|0101031200|0.00|0.00|0.000|157.000,1.6,0.0,1.0,CO,
|0200226339|50.00|30.00|1.600|0.000,0.0,5850.0,|0101022000|0.00|0.00|0.000|154.000,1.6,0.0,1.0,CO,
|0200226339|50.00|30.00|1.600|0.000,0.0,6140.0,|0101022000|0.00|0.00|0.000|154.000,1.6,0.0,1.0,CO,
|0200220810|48.60|0.00|3.200|0.000,0.0,5731.0,|0101021700|0.00|0.00|0.000|146.500,3.2,0.0,1.0,CO,
|0200220810|48.60|0.00|3.200|0.000,0.0,5667.0,|0101021700|0.00|0.00|0.000|146.500,3.2,0.0,1.0,CO,
|0200235920|25.40|0.00|1.200|0.000,0.0,527.0,|0200235920|25.40|0.00|1.200|0.000,0.0,5892.0,11.0,CT,
|0200225926|48.60|0.00|3.500|0.000,0.0,206.5,|0200225926|48.60|0.00|3.500|0.000,0.0,5925.0,28.0,CT,
|0200225926|48.60|0.00|3.500|0.000,0.0,205.0,|0200225926|48.60|0.00|3.500|0.000,0.0,206.5,1.0,TO,
|0200220810|48.60|0.00|3.200|0.000,0.0,709.0,|0200220810|48.60|0.00|3.200|0.000,0.0,5731.0,8.0,CM,
|0200235920|25.40|0.00|1.200|0.000,0.0,5892.0,|0101030100|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200226339|50.00|30.00|1.600|0.000,0.0,701.0,|0200226339|50.00|30.00|1.600|0.000,0.0,5850.0,8.0,CM,
|0200225926|48.60|0.00|3.500|0.000,0.0,5350.0,|0101021900|0.00|0.00|0.000|146.500,3.5,0.0,1.0,CO,
|0200225926|48.60|0.00|3.500|0.000,0.0,5925.0,|0101021900|0.00|0.00|0.000|146.500,3.5,0.0,1.0,CO,
|0200226010|48.60|0.00|3.500|0.000,0.0,5400.0,|0101021700|0.00|0.00|0.000|146.500,3.5,0.0,1.0,CO,
|0200226010|38.10|0.00|2.000|0.000,0.0,908.0,|0200226010|38.10|0.00|2.000|0.000,0.0,5508.0,6.0,CM,
|0200226010|32.00|32.00|2.300|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|124.000,2.3,0.0,1.0,CO,
|0200226010|32.00|32.00|2.300|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|124.000,2.3,0.0,1.0,CO,
|0200220139|25.40|0.00|3.200|0.000,0.0,51.0,|0200220139|25.40|0.00|3.200|0.000,0.0,5561.0,100.0,CT,
|0200220139|25.40|0.00|3.200|0.000,0.0,49.5,|0200220139|25.40|0.00|3.200|0.000,0.0,51.0,1.0,TO,
|0200226117|25.40|0.00|1.600|0.000,0.0,355.0,|0200226117|25.40|0.00|1.600|0.000,0.0,5775.0,16.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,401.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6106.0,15.0,CT,
|0200226010|17.30|0.00|1.600|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|53.000,1.6,0.0,1.0,CO,
|0200226010|17.30|0.00|2.000|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|52.000,2.0,0.0,1.0,CO,
|0200226010|54.00|0.00|2.600|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|166.000,2.6,0.0,1.0,CO,
|0200262901|28.60|0.00|1.000|0.000,0.0,5500.0,|0101100900|0.00|0.00|0.000|90.000,1.0,0.0,1.0,CO,
|0200226010|54.00|0.00|3.200|0.000,0.0,5241.0,|0101021700|0.00|0.00|0.000|164.000,3.2,0.0,1.0,CO,
|0200226010|54.00|0.00|3.200|0.000,0.0,203.0,|0200226010|54.00|0.00|3.200|0.000,0.0,6241.0,30.0,CT,
|0200226010|54.00|0.00|3.200|0.000,0.0,6241.0,|0101021700|0.00|0.00|0.000|164.000,3.2,0.0,1.0,CO,
|0200226240|31.80|0.00|2.000|0.000,0.0,303.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,20.0,CT,
|0200262901|22.20|0.00|1.200|0.000,0.0,6191.0,|0101100900|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200220139|15.90|0.00|1.600|0.000,0.0,121.0,|0200220139|15.90|0.00|1.600|0.000,0.0,6000.0,48.0,CT,
|0200220139|22.20|0.00|1.800|0.000,0.0,428.9,|0200220139|22.20|0.00|1.800|0.000,0.0,6111.0,14.0,CM,
|0200220139|25.40|0.00|1.800|0.000,0.0,469.4,|0200220139|25.40|0.00|1.800|0.000,0.0,6210.0,13.0,CM,
|0200230119|25.40|0.00|1.200|0.000,0.0,467.4,|0200230119|25.40|0.00|1.200|0.000,0.0,6175.0,13.0,CM,
|0200226642|25.40|0.00|1.600|0.000,0.0,409.4,|0200226642|25.40|0.00|1.600|0.000,0.0,5819.0,14.0,CM,
|0200220139|60.80|0.00|3.800|0.000,0.0,6011.0,|0101022000|0.00|0.00|0.000|184.000,3.8,0.0,1.0,CO,
|0200226010|60.50|0.00|2.300|0.000,0.0,6019.0,|0101021700|0.00|0.00|0.000|187.000,2.3,0.0,1.0,CO,
|0200226640|25.40|0.00|2.300|0.000,0.0,409.4,|0200226640|25.40|0.00|2.300|0.000,0.0,5803.0,14.0,CM,
|0200230841|25.40|0.00|1.200|0.000,0.0,457.9,|0200230841|25.40|0.00|1.200|0.000,0.0,6022.0,13.0,CM,
|0200230120|19.10|0.00|1.200|0.000,0.0,427.8,|0200230120|19.10|0.00|1.200|0.000,0.0,6119.0,14.0,CM,
|0200220810|60.50|0.00|2.000|0.000,0.0,5233.0,|0101021700|0.00|0.00|0.000|188.000,2.0,0.0,1.0,CO,
|0200220139|60.50|0.00|2.000|0.000,0.0,5160.0,|0101022000|0.00|0.00|0.000|188.000,2.0,0.0,1.0,CO,
|0200226240|22.20|0.00|2.300|0.000,0.0,1030.0,|0200226240|22.20|0.00|2.300|0.000,0.0,1031.5,1.0,TO,
|0200226339|50.00|30.00|1.600|0.000,0.0,442.0,|0200226339|50.00|30.00|1.600|0.000,0.0,5850.0,13.0,CM,
|0200226339|50.00|30.00|1.600|0.000,0.0,747.0,|0200226339|50.00|30.00|1.600|0.000,0.0,6140.0,8.0,CM,
|0200226339|50.00|30.00|1.600|0.000,0.0,861.0,|0200226339|50.00|30.00|1.600|0.000,0.0,6140.0,7.0,CM,
|0200262901|25.40|0.00|1.200|0.000,0.0,6000.0,|0101100900|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200262901|25.40|0.00|1.200|0.000,0.0,5500.0,|0101100900|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200226240|28.60|0.00|1.600|0.000,0.0,363.0,|0200226240|28.60|0.00|1.600|0.000,0.0,5903.0,16.0,CT,
|0200262901|38.10|0.00|1.200|0.000,0.0,5500.0,|0101100900|0.00|0.00|0.000|119.000,1.2,0.0,1.0,CO,
|0200262901|38.10|0.00|1.200|0.000,0.0,5800.0,|0101100900|0.00|0.00|0.000|119.000,1.2,0.0,1.0,CO,
|0200226240|25.40|0.00|2.300|0.000,0.0,699.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6358.0,9.0,CM,
|0200226240|19.10|0.00|2.000|0.000,0.0,634.0,|0200226240|19.10|0.00|2.000|0.000,0.0,5772.0,9.0,CM,
|0200220139|76.30|0.00|2.000|0.000,0.0,239.5,|0200220139|76.30|0.00|2.000|0.000,0.0,6149.0,25.0,CT,
|0200220139|76.30|0.00|2.000|0.000,0.0,238.0,|0200220139|76.30|0.00|2.000|0.000,0.0,239.5,1.0,TO,
|0200226240|19.10|0.00|1.600|0.000,0.0,296.0,|0200226240|19.10|0.00|1.600|0.000,0.0,5731.0,19.0,CT,
|0200226240|19.10|0.00|2.000|0.000,0.0,276.0,|0200226240|19.10|0.00|2.000|0.000,0.0,5911.0,21.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,433.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6149.0,14.0,CM,
|0200220139|25.40|0.00|3.200|0.000,0.0,243.5,|0200220139|25.40|0.00|3.200|0.000,0.0,5561.0,22.0,CT,
|0200220139|25.40|0.00|3.200|0.000,0.0,242.0,|0200220139|25.40|0.00|3.200|0.000,0.0,243.5,1.0,TO,
|0200225939|15.90|0.00|1.600|0.000,0.0,5800.0,|0101022000|0.00|0.00|0.000|48.500,1.6,0.0,1.0,CO,
|0200220139|60.50|0.00|2.000|0.000,0.0,5360.0,|0101022000|0.00|0.00|0.000|188.000,2.0,0.0,1.0,CO,
|0200226240|60.50|0.00|2.000|0.000,0.0,254.6,|0200226240|60.50|0.00|2.000|0.000,0.0,256.1,1.0,TO,
|0200220139|34.00|0.00|3.500|0.000,0.0,46.5,|0200220139|34.00|0.00|3.500|0.000,0.0,5616.0,110.0,CT,
|0200220139|34.00|0.00|3.500|0.000,0.0,45.0,|0200220139|34.00|0.00|3.500|0.000,0.0,46.5,1.0,TO,
|0200220139|15.90|0.00|1.600|0.000,0.0,6000.0,|0101022000|0.00|0.00|0.000|48.500,1.6,0.0,1.0,CO,
|0200226117|15.90|0.00|1.600|0.000,0.0,5721.0,|0101021400|0.00|0.00|0.000|48.500,1.6,0.0,1.0,CO,
|0200226010|15.90|0.00|2.000|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|47.500,2.0,0.0,1.0,CO,
|0200226117|45.00|0.00|2.300|0.000,0.0,6353.0,|0101021400|0.00|0.00|0.000|138.000,2.3,0.0,1.0,CO,
|0200226117|45.00|0.00|2.300|0.000,0.0,6028.0,|0101021400|0.00|0.00|0.000|138.000,2.3,0.0,1.0,CO,
|0200220139|25.40|0.00|3.200|0.000,0.0,215.5,|0200220139|25.40|0.00|3.200|0.000,0.0,5561.0,25.0,CT,
|0200220139|25.40|0.00|3.200|0.000,0.0,214.0,|0200220139|25.40|0.00|3.200|0.000,0.0,215.5,1.0,TO,
|0200230120|15.90|0.00|1.200|0.000,0.0,5591.0,|0101030100|0.00|0.00|0.000|49.000,1.2,0.0,1.0,CO,
|0200230119|28.60|0.00|1.200|0.000,0.0,5800.0,|0101030100|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200230841|25.40|0.00|1.200|0.000,0.0,150.0,|0200230841|25.40|0.00|1.200|0.000,0.0,5995.0,38.0,CT,
|0200220810|25.40|0.00|1.600|0.000,0.0,567.0,|0200220810|25.40|0.00|1.600|0.000,0.0,5763.0,10.0,CM,
|0200220810|25.40|0.00|1.600|0.000,0.0,740.0,|0200220810|25.40|0.00|1.600|0.000,0.0,6009.0,8.0,CM,
|0200230841|19.10|0.00|1.200|0.000,0.0,1596.0,|0200230841|19.10|0.00|1.200|0.000,0.0,4900.0,3.0,CM,
|0200230841|28.60|0.00|1.200|0.000,0.0,5243.0,|0101031000|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200230841|28.60|0.00|1.200|0.000,0.0,5624.0,|0101031000|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200230841|28.60|0.00|1.200|0.000,0.0,5774.0,|0101031000|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200220139|28.60|0.00|2.000|0.000,0.0,5428.0,|0101022000|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,6059.0,|0101022500|0.00|0.00|0.000|85.500,2.3,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,6031.0,|0101022500|0.00|0.00|0.000|85.500,2.3,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,6106.0,|0101022500|0.00|0.00|0.000|85.500,2.3,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,6111.0,|0101022500|0.00|0.00|0.000|85.500,2.3,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,6177.0,|0101022500|0.00|0.00|0.000|85.500,2.3,0.0,1.0,CO,
|0200226010|28.60|0.00|3.200|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|84.500,3.2,0.0,1.0,CO,
|0200226010|19.10|0.00|1.400|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200236643|28.60|0.00|1.200|0.000,0.0,1505.0,|0200236643|28.60|0.00|1.200|0.000,0.0,6071.0,4.0,CT,
|0200220810|25.40|0.00|1.400|0.000,0.0,474.5,|0200220810|25.40|0.00|1.400|0.000,0.0,5791.0,12.0,CM,
|0200220139|25.40|0.00|1.600|0.000,0.0,1488.0,|0200220139|25.40|0.00|1.600|0.000,0.0,6003.0,4.0,CM,
|0200226640|25.40|0.00|2.300|0.000,0.0,972.0,|0200226640|25.40|0.00|2.300|0.000,0.0,5887.0,6.0,CM,
|0200230841|25.40|0.00|1.200|0.000,0.0,1097.0,|0200230841|25.40|0.00|1.200|0.000,0.0,5538.0,5.0,CM,
|0200220139|19.10|0.00|1.400|0.000,0.0,5861.0,|0101022000|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200220810|19.10|0.00|1.600|0.000,0.0,6111.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|19.10|0.00|1.600|0.000,0.0,5750.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|19.10|0.00|1.600|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226117|19.10|0.00|1.600|0.000,0.0,5751.0,|0101021400|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226240|19.10|0.00|1.600|0.000,0.0,5921.0,|0101022500|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226240|19.10|0.00|1.600|0.000,0.0,5731.0,|0101022500|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,5900.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,5200.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200220810|19.10|0.00|2.300|0.000,0.0,5100.0,|0101021700|0.00|0.00|0.000|56.500,2.3,0.0,1.0,CO,
|0200225939|19.10|0.00|2.300|0.000,0.0,5600.0,|0101022000|0.00|0.00|0.000|56.500,2.3,0.0,1.0,CO,
|0200225939|19.10|0.00|2.600|0.000,0.0,5000.0,|0101022000|0.00|0.00|0.000|55.500,2.6,0.0,1.0,CO,
|0200226010|22.20|0.00|1.600|0.000,0.0,590.0,|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200226010|22.20|0.00|1.600|0.000,0.0,5900.0,|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200226117|45.00|0.00|2.300|0.000,0.0,1220.0,|0200226117|45.00|0.00|2.300|0.000,0.0,6153.0,5.0,CM,
|0200226240|22.20|0.00|1.600|0.000,0.0,6029.0,|0101022500|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220139|22.20|0.00|1.800|0.000,0.0,6111.0,|0101022000|0.00|0.00|0.000|67.000,1.8,0.0,1.0,CO,
|0200220139|22.20|0.00|2.300|0.000,0.0,5800.0,|0101022000|0.00|0.00|0.000|66.000,2.3,0.0,1.0,CO,
|0200226240|35.00|0.00|2.600|0.000,0.0,875.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6214.0,7.0,CM,
|0200230841|25.40|0.00|1.200|0.000,0.0,6022.0,|0101031000|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200230841|25.40|0.00|1.200|0.000,0.0,5538.0,|0101031000|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200230841|25.40|0.00|1.200|0.000,0.0,6181.0,|0101031000|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200230841|25.40|0.00|1.200|0.000,0.0,5991.0,|0101031000|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200230920|25.40|0.00|1.200|0.000,0.0,5862.0,|0101030100|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200230119|25.40|0.00|1.200|0.000,0.0,5800.0,|0101030100|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200226010|25.40|0.00|1.400|0.000,0.0,5300.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
